OrderNumber;Date;CustomerId
117509;2019-05-15;22000
117510;2019-05-15;24000
117511;2019-05-16;15000
117512;2019-05-16;15000
117513;2019-05-16;16000
117514;2019-05-16;16000
117515;2019-05-16;19000
117516;2019-05-16;20000
117517;2019-05-16;22000
117518;2019-05-16;23000
117519;2019-05-16;24000
117520;2019-05-16;24000
117521;2019-05-17;15000
117522;2019-05-17;16000
117523;2019-05-17;16000
117524;2019-05-17;17000
117525;2019-05-17;19000
117526;2019-05-17;20000
117527;2019-05-18;15000
117528;2019-05-18;20000
117529;2019-05-18;21000
117530;2019-05-18;22000
117531;2019-05-18;23000
117532;2019-05-19;13000
117533;2019-05-19;14000
117534;2019-05-19;17000
117535;2019-05-19;17000
117536;2019-05-19;18000
117537;2019-05-19;19000
117538;2019-05-19;19000
117539;2019-05-19;20000
117540;2019-05-19;21000
117541;2019-05-19;21000
117542;2019-05-19;24000
117543;2019-05-20;14000
117544;2019-05-20;16000
117545;2019-05-20;17000
117546;2019-05-20;17000
117547;2019-05-20;19000
117548;2019-05-20;20000
117549;2019-05-21;15000
117550;2019-05-21;15000
117551;2019-05-21;16000
117552;2019-05-21;17000
117553;2019-05-21;17000
117554;2019-05-21;17000
117555;2019-05-21;18000
117556;2019-05-21;18000
117557;2019-05-21;21000
117558;2019-05-21;22000
117559;2019-05-21;22000
117560;2019-05-21;23000
117561;2019-05-21;24000
117562;2019-05-22;13000
117563;2019-05-22;13000
117564;2019-05-22;16000
117565;2019-05-22;16000
117566;2019-05-22;17000
117567;2019-05-22;20000
117568;2019-05-22;21000
117569;2019-05-22;21000
117570;2019-05-22;22000
117571;2019-05-22;23000
117572;2019-05-22;24000
117573;2019-05-23;13000
117574;2019-05-23;16000
117575;2019-05-23;16000
117576;2019-05-23;16000
117577;2019-05-23;17000
117578;2019-05-23;17000
117579;2019-05-23;19000
117580;2019-05-23;19000
117581;2019-05-23;24000
117582;2019-05-24;14000
117583;2019-05-24;15000
117584;2019-05-24;16000
117585;2019-05-24;18000
117586;2019-05-24;19000
117587;2019-05-24;23000
117588;2019-05-24;24000
117589;2019-05-25;14000
117590;2019-05-25;14000
117591;2019-05-25;15000
117592;2019-05-25;18000
117593;2019-05-25;21000
117594;2019-05-25;21000
117595;2019-05-25;22000
117596;2019-05-25;22000
117597;2019-05-25;22000
117598;2019-05-26;15000
117599;2019-05-26;16000
117600;2019-05-26;17000
117601;2019-05-26;17000
117602;2019-05-26;18000
117603;2019-05-26;18000
117604;2019-05-26;19000
117605;2019-05-27;13000
117606;2019-05-27;15000
117607;2019-05-27;15000
117608;2019-05-27;18000
117609;2019-05-27;22000
117610;2019-05-27;24000
117611;2019-05-28;15000
117612;2019-05-28;15000
117613;2019-05-28;17000
117614;2019-05-28;21000
117615;2019-05-28;22000
117616;2019-05-29;19000
117617;2019-05-29;21000
117618;2019-05-30;13000
117619;2019-05-30;15000
117620;2019-05-30;15000
117621;2019-05-30;17000
117622;2019-05-30;18000
117623;2019-05-30;19000
117624;2019-05-30;20000
117625;2019-05-30;21000
117626;2019-05-30;21000
117627;2019-05-30;22000
117628;2019-05-30;24000
117629;2019-05-31;13000
117630;2019-05-31;17000
117631;2019-05-31;17000
117632;2019-05-31;20000
117633;2019-05-31;24000
117634;2019-06-01;13000
117635;2019-06-01;14000
117636;2019-06-01;15000
117637;2019-06-01;16000
117638;2019-06-01;19000
117639;2019-06-01;19000
117640;2019-06-01;22000
117641;2019-06-01;22000
117642;2019-06-01;24000
117643;2019-06-02;16000
117644;2019-06-02;17000
117645;2019-06-02;19000
117646;2019-06-02;20000
117647;2019-06-02;20000
117648;2019-06-02;21000
117649;2019-06-02;24000
117650;2019-06-02;24000
117651;2019-06-03;13000
117652;2019-06-03;13000
117653;2019-06-03;14000
117654;2019-06-03;15000
117655;2019-06-03;16000
117656;2019-06-03;16000
117657;2019-06-03;18000
117658;2019-06-03;19000
117659;2019-06-03;22000
117660;2019-06-03;23000
117661;2019-06-04;13000
117662;2019-06-04;13000
117663;2019-06-04;14000
117664;2019-06-04;15000
117665;2019-06-04;15000
117666;2019-06-04;16000
117667;2019-06-04;17000
117668;2019-06-04;18000
117669;2019-06-04;21000
117670;2019-06-04;22000
117671;2019-06-05;13000
117672;2019-06-05;13000
117673;2019-06-05;15000
117674;2019-06-05;15000
117675;2019-06-05;17000
117676;2019-06-05;17000
117677;2019-06-05;19000
117678;2019-06-05;20000
117679;2019-06-05;21000
117680;2019-06-05;23000
117681;2019-06-06;16000
117682;2019-06-06;16000
117683;2019-06-06;20000
117684;2019-06-06;20000
117685;2019-06-06;21000
117686;2019-06-06;22000
117687;2019-06-06;23000
117688;2019-06-06;24000
117689;2019-06-07;15000
117690;2019-06-07;16000
117691;2019-06-07;24000
117692;2019-06-08;14000
117693;2019-06-08;15000
117694;2019-06-08;15000
117695;2019-06-08;15000
117696;2019-06-08;16000
117697;2019-06-08;16000
117698;2019-06-08;17000
117699;2019-06-08;17000
117700;2019-06-08;18000
117701;2019-06-08;20000
117702;2019-06-08;22000
117703;2019-06-08;22000
117704;2019-06-08;24000
117705;2019-06-09;13000
117706;2019-06-09;14000
117707;2019-06-09;15000
117708;2019-06-09;15000
117709;2019-06-09;19000
117710;2019-06-09;19000
117711;2019-06-09;20000
117712;2019-06-09;21000
117713;2019-06-09;22000
117714;2019-06-10;15000
117715;2019-06-10;16000
117716;2019-06-10;16000
117717;2019-06-10;16000
117718;2019-06-10;16000
117719;2019-06-10;17000
117720;2019-06-10;18000
117721;2019-06-10;20000
117722;2019-06-10;20000
117723;2019-06-10;21000
117724;2019-06-10;22000
117725;2019-06-10;23000
117726;2019-06-10;23000
117727;2019-06-11;13000
117728;2019-06-11;13000
117729;2019-06-11;14000
117730;2019-06-11;14000
117731;2019-06-11;15000
117732;2019-06-11;16000
117733;2019-06-11;16000
117734;2019-06-11;16000
117735;2019-06-11;23000
117736;2019-06-11;24000
117737;2019-06-12;13000
117738;2019-06-12;13000
117739;2019-06-12;13000
117740;2019-06-12;14000
117741;2019-06-12;15000
117742;2019-06-12;15000
117743;2019-06-12;15000
117744;2019-06-12;16000
117745;2019-06-12;16000
117746;2019-06-12;18000
117747;2019-06-12;19000
117748;2019-06-12;21000
117749;2019-06-12;21000
117750;2019-06-12;22000
117751;2019-06-13;13000
117752;2019-06-13;13000
117753;2019-06-13;14000
117754;2019-06-13;14000
117755;2019-06-13;16000
117756;2019-06-13;17000
117757;2019-06-13;17000
117758;2019-06-13;17000
117759;2019-06-13;17000
117760;2019-06-13;18000
117761;2019-06-13;18000
117762;2019-06-13;19000
117763;2019-06-13;19000
117764;2019-06-13;20000
117765;2019-06-13;20000
117766;2019-06-13;20000
117767;2019-06-13;21000
117768;2019-06-13;23000
117769;2019-06-13;23000
117770;2019-06-13;23000
117771;2019-06-14;15000
117772;2019-06-14;16000
117773;2019-06-14;17000
117774;2019-06-14;17000
117775;2019-06-14;22000
117776;2019-06-14;22000
117777;2019-06-15;13000
117778;2019-06-15;14000
117779;2019-06-15;15000
117780;2019-06-15;15000
117781;2019-06-15;16000
117782;2019-06-15;18000
117783;2019-06-15;19000
117784;2019-06-15;22000
117785;2019-06-16;14000
117786;2019-06-16;15000
117787;2019-06-16;15000
117788;2019-06-16;17000
117789;2019-06-16;17000
117790;2019-06-16;21000
117791;2019-06-16;22000
117792;2019-06-16;22000
117793;2019-06-17;13000
117794;2019-06-17;13000
117795;2019-06-17;14000
117796;2019-06-17;15000
117797;2019-06-17;16000
117798;2019-06-17;16000
117799;2019-06-17;16000
117800;2019-06-17;17000
117801;2019-06-17;20000
117802;2019-06-17;20000
117803;2019-06-17;21000
117804;2019-06-17;22000
117805;2019-06-17;22000
117806;2019-06-17;22000
117807;2019-06-17;23000
117808;2019-06-17;24000
117809;2019-06-17;24000
117810;2019-06-18;14000
117811;2019-06-18;15000
117812;2019-06-18;16000
117813;2019-06-18;16000
117814;2019-06-18;18000
117815;2019-06-18;21000
117816;2019-06-18;23000
117817;2019-06-19;13000
117818;2019-06-19;13000
117819;2019-06-19;13000
117820;2019-06-19;15000
117821;2019-06-19;15000
117822;2019-06-19;16000
117823;2019-06-19;20000
117824;2019-06-19;22000
117825;2019-06-19;22000
117826;2019-06-19;24000
117827;2019-06-19;24000
117828;2019-06-20;13000
117829;2019-06-20;13000
117830;2019-06-20;15000
117831;2019-06-20;18000
117832;2019-06-21;13000
117833;2019-06-21;15000
117834;2019-06-21;16000
117835;2019-06-21;16000
117836;2019-06-21;16000
117837;2019-06-21;16000
117838;2019-06-21;19000
117839;2019-06-21;21000
117840;2019-06-21;22000
117841;2019-06-21;22000
117842;2019-06-21;23000
117843;2019-06-21;24000
117844;2019-06-22;15000
117845;2019-06-22;15000
117846;2019-06-22;15000
117847;2019-06-22;15000
117848;2019-06-22;17000
117849;2019-06-22;18000
117850;2019-06-22;19000
117851;2019-06-22;20000
117852;2019-06-22;20000
117853;2019-06-22;22000
117854;2019-06-22;22000
117855;2019-06-23;14000
117856;2019-06-23;14000
117857;2019-06-23;15000
117858;2019-06-23;16000
117859;2019-06-23;16000
117860;2019-06-23;16000
117861;2019-06-23;17000
117862;2019-06-23;19000
117863;2019-06-23;20000
117864;2019-06-23;20000
117865;2019-06-23;20000
117866;2019-06-23;23000
117867;2019-06-23;24000
117868;2019-06-24;14000
117869;2019-06-24;14000
117870;2019-06-24;18000
117871;2019-06-24;20000
117872;2019-06-24;21000
117873;2019-06-24;21000
117874;2019-06-24;22000
117875;2019-06-24;22000
117876;2019-06-24;22000
117877;2019-06-24;23000
117878;2019-06-24;24000
117879;2019-06-25;14000
117880;2019-06-25;14000
117881;2019-06-25;15000
117882;2019-06-25;15000
117883;2019-06-25;15000
117884;2019-06-25;15000
117885;2019-06-25;16000
117886;2019-06-25;16000
117887;2019-06-25;16000
117888;2019-06-25;17000
117889;2019-06-25;17000
117890;2019-06-25;20000
117891;2019-06-25;22000
117892;2019-06-25;23000
117893;2019-06-26;15000
117894;2019-06-26;16000
117895;2019-06-26;16000
117896;2019-06-26;18000
117897;2019-06-26;21000
117898;2019-06-26;22000
117899;2019-06-26;22000
117900;2019-06-26;22000
117901;2019-06-26;23000
117902;2019-06-26;24000
117903;2019-06-27;13000
117904;2019-06-27;14000
117905;2019-06-27;14000
117906;2019-06-27;14000
117907;2019-06-27;18000
117908;2019-06-27;19000
117909;2019-06-27;22000
117910;2019-06-27;22000
117911;2019-06-28;14000
117912;2019-06-28;14000
117913;2019-06-28;15000
117914;2019-06-28;15000
117915;2019-06-28;16000
117916;2019-06-28;16000
117917;2019-06-28;17000
117918;2019-06-28;18000
117919;2019-06-28;20000
117920;2019-06-28;20000
117921;2019-06-28;22000
117922;2019-06-28;22000
117923;2019-06-28;22000
117924;2019-06-28;23000
117925;2019-06-28;23000
117926;2019-06-28;24000
117927;2019-06-29;13000
117928;2019-06-29;13000
117929;2019-06-29;14000
117930;2019-06-29;15000
117931;2019-06-29;15000
117932;2019-06-29;15000
117933;2019-06-29;16000
117934;2019-06-29;21000
117935;2019-06-30;13000
117936;2019-06-30;13000
117937;2019-06-30;13000
117938;2019-06-30;14000
117939;2019-06-30;15000
117940;2019-06-30;16000
117941;2019-06-30;16000
117942;2019-06-30;16000
117943;2019-06-30;16000
117944;2019-06-30;16000
117945;2019-06-30;19000
117946;2019-06-30;22000
117947;2019-06-30;23000
117948;2019-06-30;24000
117949;2019-07-01;15000
117950;2019-07-01;16000
117951;2019-07-01;16000
117952;2019-07-01;18000
117953;2019-07-01;20000
117954;2019-07-01;21000
117955;2019-07-02;14000
117956;2019-07-02;15000
117957;2019-07-02;15000
117958;2019-07-02;20000
117959;2019-07-02;21000
117960;2019-07-03;14000
117961;2019-07-03;15000
117962;2019-07-03;19000
117963;2019-07-03;20000
117964;2019-07-03;21000
117965;2019-07-03;22000
117966;2019-07-03;22000
117967;2019-07-03;23000
117968;2019-07-03;24000
117969;2019-07-05;14000
117970;2019-07-05;15000
117971;2019-07-05;17000
117972;2019-07-05;22000
117973;2019-07-05;23000
117974;2019-07-06;16000
117975;2019-07-06;17000
117976;2019-07-06;17000
117977;2019-07-06;21000
117978;2019-07-07;14000
117979;2019-07-07;15000
117980;2019-07-07;19000
117981;2019-07-07;20000
117982;2019-07-07;22000
117983;2019-07-07;23000
117984;2019-07-08;16000
117985;2019-07-08;17000
117986;2019-07-08;19000
117987;2019-07-08;22000
117988;2019-07-09;13000
117989;2019-07-09;14000
117990;2019-07-09;15000
117991;2019-07-09;20000
117992;2019-07-09;22000
117993;2019-07-09;24000
117994;2019-07-09;24000
117995;2019-07-10;16000
117996;2019-07-10;19000
117997;2019-07-10;19000
117998;2019-07-10;23000
117999;2019-07-10;23000
118000;2019-07-10;24000
118001;2019-07-11;18000
118002;2019-07-11;19000
118003;2019-07-12;15000
118004;2019-07-12;16000
118005;2019-07-13;13000
118006;2019-07-13;14000
118007;2019-07-13;14000
118008;2019-07-13;15000
118009;2019-07-13;16000
118010;2019-07-13;18000
118011;2019-07-13;18000
118012;2019-07-13;18000
118013;2019-07-13;22000
118014;2019-07-14;14000
118015;2019-07-14;17000
118016;2019-07-14;21000
118017;2019-07-14;23000
118018;2019-07-14;24000
118019;2019-07-15;15000
118020;2019-07-15;16000
118021;2019-07-15;16000
118022;2019-07-15;18000
118023;2019-07-16;14000
118024;2019-07-16;16000
118025;2019-07-16;16000
118026;2019-07-16;16000
118027;2019-07-17;15000
118028;2019-07-17;15000
118029;2019-07-17;17000
118030;2019-07-17;20000
118031;2019-07-18;15000
118032;2019-07-18;16000
118033;2019-07-18;22000
118034;2019-07-18;23000
118035;2019-07-18;24000
118036;2019-07-19;16000
118037;2019-07-19;16000
118038;2019-07-19;16000
118039;2019-07-19;17000
118040;2019-07-20;14000
118041;2019-07-20;22000
118042;2019-07-20;23000
118043;2019-07-20;23000
118044;2019-07-20;24000
118045;2019-07-21;13000
118046;2019-07-21;22000
118047;2019-07-21;22000
118048;2019-07-21;23000
118049;2019-07-22;15000
118050;2019-07-22;20000
118051;2019-07-22;21000
118052;2019-07-22;23000
118053;2019-07-23;15000
118054;2019-07-23;16000
118055;2019-07-23;17000
118056;2019-07-23;20000
118057;2019-07-23;20000
118058;2019-07-23;23000
118059;2019-07-24;13000
118060;2019-07-24;14000
118061;2019-07-24;16000
118062;2019-07-24;22000
118063;2019-07-24;22000
118064;2019-07-25;13000
118065;2019-07-25;16000
118066;2019-07-25;20000
118067;2019-07-25;20000
118068;2019-07-26;15000
118069;2019-07-26;15000
118070;2019-07-26;15000
118071;2019-07-26;22000
118072;2019-07-26;22000
118073;2019-07-27;14000
118074;2019-07-27;14000
118075;2019-07-27;15000
118076;2019-07-27;19000
118077;2019-07-27;20000
118078;2019-07-28;15000
118079;2019-07-28;15000
118080;2019-07-28;16000
118081;2019-07-28;16000
118082;2019-07-28;20000
118083;2019-07-28;21000
118084;2019-07-29;13000
118085;2019-07-29;14000
118086;2019-07-29;14000
118087;2019-07-29;17000
118088;2019-07-29;19000
118089;2019-07-29;23000
118090;2019-07-30;14000
118091;2019-07-30;15000
118092;2019-07-30;17000
118093;2019-07-30;22000
118094;2019-07-30;22000
118095;2019-07-30;23000
118096;2019-07-30;24000
118097;2019-07-31;14000
118098;2019-07-31;17000
118099;2019-07-31;20000
118100;2019-07-31;22000
118101;2019-07-31;22000
118102;2019-08-01;15000
118103;2019-08-01;16000
118104;2019-08-01;16000
118105;2019-08-01;19000
118106;2019-08-01;20000
118107;2019-08-02;15000
118108;2019-08-02;16000
118109;2019-08-02;22000
118110;2019-08-02;24000
118111;2019-08-03;19000
118112;2019-08-03;21000
118113;2019-08-04;14000
118114;2019-08-04;15000
118115;2019-08-04;17000
118116;2019-08-04;22000
118117;2019-08-04;23000
118118;2019-08-05;13000
118119;2019-08-05;13000
118120;2019-08-05;13000
118121;2019-08-05;14000
118122;2019-08-05;22000
118123;2019-08-05;23000
118124;2019-08-05;24000
118125;2019-08-06;13000
118126;2019-08-06;14000
118127;2019-08-06;14000
118128;2019-08-06;15000
118129;2019-08-06;22000
118130;2019-08-06;24000
118131;2019-08-07;14000
118132;2019-08-07;17000
118133;2019-08-07;21000
118134;2019-08-08;13000
118135;2019-08-09;13000
118136;2019-08-09;16000
118137;2019-08-09;17000
118138;2019-08-09;24000
118139;2019-08-10;14000
118140;2019-08-10;14000
118141;2019-08-10;15000
118142;2019-08-10;20000
118143;2019-08-10;24000
118144;2019-08-11;13000
118145;2019-08-11;14000
118146;2019-08-11;15000
118147;2019-08-11;16000
118148;2019-08-11;16000
118149;2019-08-11;19000
118150;2019-08-11;23000
118151;2019-08-12;14000
118152;2019-08-12;16000
118153;2019-08-12;17000
118154;2019-08-12;18000
118155;2019-08-12;22000
118156;2019-08-13;15000
118157;2019-08-13;15000
118158;2019-08-13;16000
118159;2019-08-13;17000
118160;2019-08-13;17000
118161;2019-08-13;19000
118162;2019-08-13;19000
118163;2019-08-13;24000
118164;2019-08-14;16000
118165;2019-08-14;17000
118166;2019-08-14;17000
118167;2019-08-14;19000
118168;2019-08-14;19000
118169;2019-08-14;19000
118170;2019-08-14;22000
118171;2019-08-14;22000
118172;2019-08-14;22000
118173;2019-08-15;14000
118174;2019-08-15;18000
118175;2019-08-16;16000
118176;2019-08-16;16000
118177;2019-08-16;16000
118178;2019-08-17;15000
118179;2019-08-17;15000
118180;2019-08-17;17000
118181;2019-08-17;18000
118182;2019-08-17;18000
118183;2019-08-17;19000
118184;2019-08-17;20000
118185;2019-08-17;20000
118186;2019-08-17;22000
118187;2019-08-18;14000
118188;2019-08-18;15000
118189;2019-08-18;20000
118190;2019-08-18;24000
118191;2019-08-19;14000
118192;2019-08-19;14000
118193;2019-08-19;15000
118194;2019-08-19;16000
118195;2019-08-19;17000
118196;2019-08-19;20000
118197;2019-08-19;24000
118198;2019-08-20;14000
118199;2019-08-20;14000
118200;2019-08-20;16000
118201;2019-08-20;23000
118202;2019-08-21;15000
118203;2019-08-21;16000
118204;2019-08-21;17000
118205;2019-08-21;18000
118206;2019-08-21;22000
118207;2019-08-21;23000
118208;2019-08-21;23000
118209;2019-08-22;13000
118210;2019-08-22;15000
118211;2019-08-22;16000
118212;2019-08-22;17000
118213;2019-08-22;20000
118214;2019-08-23;15000
118215;2019-08-23;15000
118216;2019-08-23;19000
118217;2019-08-24;22000
118218;2019-08-24;24000
118219;2019-08-25;15000
118220;2019-08-25;16000
118221;2019-08-25;18000
118222;2019-08-25;19000
118223;2019-08-25;20000
118224;2019-08-26;15000
118225;2019-08-26;16000
118226;2019-08-26;17000
118227;2019-08-26;21000
118228;2019-08-26;22000
118229;2019-08-26;23000
118230;2019-08-27;15000
118231;2019-08-27;17000
118232;2019-08-27;22000
118233;2019-08-27;22000
118234;2019-08-27;23000
118235;2019-08-27;24000
118236;2019-08-29;16000
118237;2019-08-29;18000
118238;2019-08-29;19000
118239;2019-08-29;22000
118240;2019-08-29;24000
118241;2019-08-30;15000
118242;2019-08-30;15000
118243;2019-08-30;15000
118244;2019-08-30;18000
118245;2019-08-30;23000
118246;2019-08-30;24000
118247;2019-09-01;22000
118248;2019-09-01;23000
118249;2019-09-02;13000
118250;2019-09-02;17000
118251;2019-09-02;24000
118252;2019-09-03;14000
118253;2019-09-03;15000
118254;2019-09-03;20000
118255;2019-09-04;13000
118256;2019-09-04;19000
118257;2019-09-04;19000
118258;2019-09-04;24000
118259;2019-09-05;18000
118260;2019-09-05;20000
118261;2019-09-05;22000
118262;2019-09-06;17000
118263;2019-09-06;19000
118264;2019-09-06;19000
118265;2019-09-06;20000
118266;2019-09-07;15000
118267;2019-09-07;19000
118268;2019-09-07;20000
118269;2019-09-07;22000
118270;2019-09-07;22000
118271;2019-09-07;23000
118272;2019-09-09;15000
118273;2019-09-09;15000
118274;2019-09-09;20000
118275;2019-09-09;24000
118276;2019-09-09;24000
118277;2019-09-10;13000
118278;2019-09-10;17000
118279;2019-09-10;19000
118280;2019-09-10;19000
118281;2019-09-10;20000
118282;2019-09-10;20000
118283;2019-09-10;24000
118284;2019-09-11;14000
118285;2019-09-11;15000
118286;2019-09-11;21000
118287;2019-09-12;19000
118288;2019-09-13;14000
118289;2019-09-13;14000
118290;2019-09-13;14000
118291;2019-09-13;16000
118292;2019-09-13;18000
118293;2019-09-13;22000
118294;2019-09-14;18000
118295;2019-09-14;20000
118296;2019-09-14;22000
118297;2019-09-14;23000
118298;2019-09-15;21000
118299;2019-09-16;16000
118300;2019-09-16;16000
118301;2019-09-16;22000
118302;2019-09-16;23000
118303;2019-09-17;13000
118304;2019-09-17;14000
118305;2019-09-17;16000
118306;2019-09-17;18000
118307;2019-09-17;22000
118308;2019-09-17;22000
118309;2019-09-18;19000
118310;2019-09-19;15000
118311;2019-09-19;15000
118312;2019-09-19;21000
118313;2019-09-19;22000
118314;2019-09-20;17000
118315;2019-09-21;13000
118316;2019-09-21;13000
118317;2019-09-21;16000
118318;2019-09-21;16000
118319;2019-09-21;21000
118320;2019-09-21;22000
118321;2019-09-21;22000
118322;2019-09-21;23000
118323;2019-09-22;15000
118324;2019-09-22;19000
118325;2019-09-22;19000
118326;2019-09-22;20000
118327;2019-09-22;23000
118328;2019-09-23;13000
118329;2019-09-23;15000
118330;2019-09-23;18000
118331;2019-09-23;19000
118332;2019-09-23;20000
118333;2019-09-23;21000
118334;2019-09-23;22000
118335;2019-09-23;22000
118336;2019-09-23;22000
118337;2019-09-24;15000
118338;2019-09-24;17000
118339;2019-09-25;14000
118340;2019-09-25;15000
118341;2019-09-25;17000
118342;2019-09-25;23000
118343;2019-09-26;14000
118344;2019-09-26;15000
118345;2019-09-26;18000
118346;2019-09-26;19000
118347;2019-09-26;22000
118348;2019-09-27;15000
118349;2019-09-27;22000
118350;2019-09-28;15000
118351;2019-09-28;22000
118352;2019-09-30;15000
118353;2019-09-30;20000
118354;2019-09-30;20000
118355;2019-09-30;23000
118356;2019-09-30;23000
118357;2019-09-30;24000
118358;2019-10-01;15000
118359;2019-10-01;16000
118360;2019-10-04;16000
118361;2019-10-04;21000
118362;2019-10-04;22000
118363;2019-10-04;23000
118364;2019-10-04;23000
118365;2019-10-04;23000
118366;2019-10-05;22000
118367;2019-10-06;15000
118368;2019-10-06;21000
118369;2019-10-06;22000
118370;2019-10-07;23000
118371;2019-10-08;23000
118372;2019-10-09;16000
118373;2019-10-09;23000
118374;2019-10-10;17000
118375;2019-10-11;22000
118376;2019-10-12;16000
118377;2019-10-12;21000
118378;2019-10-13;13000
118379;2019-10-13;18000
118380;2019-10-13;20000
118381;2019-10-14;15000
118382;2019-10-14;16000
118383;2019-10-15;15000
118384;2019-10-15;16000
118385;2019-10-15;20000
118386;2019-10-15;22000
118387;2019-10-15;24000
118388;2019-10-16;13000
118389;2019-10-16;20000
118390;2019-10-18;15000
118391;2019-10-19;15000
118392;2019-10-19;15000
118393;2019-10-20;15000
118394;2019-10-20;16000
118395;2019-10-20;18000
118396;2019-10-20;20000
118397;2019-10-20;22000
118398;2019-10-22;15000
118399;2019-10-22;16000
118400;2019-10-22;21000
118401;2019-10-22;22000
118402;2019-10-22;24000
118403;2019-10-23;19000
118404;2019-10-23;23000
118405;2019-10-24;13000
118406;2019-10-24;15000
118407;2019-10-24;16000
118408;2019-10-24;18000
118409;2019-10-24;22000
118410;2019-10-24;22000
118411;2019-10-24;23000
118412;2019-10-25;13000
118413;2019-10-25;18000
118414;2019-10-25;19000
118415;2019-10-26;15000
118416;2019-10-26;15000
118417;2019-10-26;18000
118418;2019-10-26;19000
118419;2019-10-26;23000
118420;2019-10-27;16000
118421;2019-10-27;22000
118422;2019-10-27;23000
118423;2019-10-28;14000
118424;2019-10-28;14000
118425;2019-10-28;15000
118426;2019-10-28;16000
118427;2019-10-28;22000
118428;2019-10-30;16000
118429;2019-10-31;17000
118430;2019-10-31;24000
118431;2019-11-01;20000
118432;2019-11-03;13000
118433;2019-11-03;16000
118434;2019-11-03;23000
118435;2019-11-04;13000
118436;2019-11-04;15000
118437;2019-11-04;22000
118438;2019-11-05;21000
118439;2019-11-06;22000
118440;2019-11-06;24000
118441;2019-11-06;24000
118442;2019-11-08;17000
118443;2019-11-08;23000
118444;2019-11-09;23000
118445;2019-11-10;15000
118446;2019-11-10;15000
118447;2019-11-10;20000
118448;2019-11-11;23000
118449;2019-11-11;23000
118450;2019-11-12;15000
118451;2019-11-13;15000
118452;2019-11-13;16000
118453;2019-11-14;24000
118454;2019-11-16;13000
118455;2019-11-16;20000
118456;2019-11-16;21000
118457;2019-11-17;18000
118458;2019-11-17;19000
118459;2019-11-17;22000
118460;2019-11-18;14000
118461;2019-11-18;16000
118462;2019-11-22;23000
118463;2019-11-24;13000
118464;2019-11-25;15000
118465;2019-11-25;20000
118466;2019-11-26;15000
118467;2019-11-27;19000
118468;2019-11-27;19000
118469;2019-11-28;22000
118470;2019-11-29;13000
118471;2019-11-29;23000
118472;2019-11-29;24000
118473;2019-12-02;15000
118474;2019-12-03;19000
118475;2019-12-03;21000
118476;2019-12-04;20000
118477;2019-12-05;15000
118478;2019-12-05;20000
118479;2019-12-05;22000
118480;2019-12-08;16000
118481;2019-12-09;17000
118482;2019-12-09;22000
118483;2019-12-12;15000
118484;2019-12-12;15000
118485;2019-12-12;19000
118486;2019-12-12;20000
118487;2019-12-12;22000
118488;2019-12-13;14000
118489;2019-12-13;16000
118490;2019-12-13;19000
118491;2019-12-14;16000
118492;2019-12-14;24000
118493;2019-12-16;14000
118494;2019-12-16;18000
118495;2019-12-17;19000
118496;2019-12-18;16000
118497;2019-12-19;16000
118498;2019-12-19;20000
118499;2019-12-20;13000
118500;2019-12-20;14000
118501;2019-12-21;16000
118502;2019-12-21;24000
118503;2019-12-22;17000
118504;2019-12-22;17000
118505;2019-12-23;16000
118506;2019-12-24;20000
118507;2019-12-25;19000
118508;2019-12-25;23000
118509;2019-12-25;23000
118510;2019-12-27;13000
118511;2019-12-27;23000
118512;2019-12-28;18000
118513;2019-12-28;21000
118514;2019-12-29;15000
118515;2019-12-30;16000
118516;2019-12-30;20000
118517;2019-12-31;22000
214451;2017-01-01;1000
214452;2017-01-01;2000
214453;2017-01-02;8000
214454;2017-01-02;11000
214455;2017-01-02;12000
214456;2017-01-04;4000
214457;2017-01-04;4000
214458;2017-01-05;5000
214459;2017-01-08;9000
214460;2017-01-08;12000
214461;2017-01-09;1000
214462;2017-01-09;4000
214463;2017-01-09;9000
214464;2017-01-11;4000
214465;2017-01-11;6000
214466;2017-01-12;1000
214467;2017-01-12;2000
214468;2017-01-14;6000
214469;2017-01-15;1000
214470;2017-01-16;5000
214471;2017-01-17;3000
214472;2017-01-17;5000
214473;2017-01-17;7000
214474;2017-01-17;12000
214475;2017-01-17;12000
214476;2017-01-18;7000
214477;2017-01-18;8000
214478;2017-01-24;11000
214479;2017-01-25;1000
214480;2017-01-26;9000
214481;2017-01-27;8000
214482;2017-01-27;9000
214483;2017-01-28;3000
214484;2017-01-28;12000
214485;2017-01-29;5000
214486;2017-01-29;11000
214487;2017-01-30;3000
214488;2017-01-31;3000
214489;2017-01-31;9000
214490;2017-01-31;12000
214491;2017-02-01;3000
214492;2017-02-01;4000
214493;2017-02-01;6000
214494;2017-02-01;7000
214495;2017-02-01;9000
214496;2017-02-02;2000
214497;2017-02-02;7000
214498;2017-02-03;1000
214499;2017-02-03;7000
214500;2017-02-04;1000
214501;2017-02-04;9000
214502;2017-02-04;12000
214503;2017-02-06;5000
214504;2017-02-06;8000
214505;2017-02-06;9000
214506;2017-02-07;2000
214507;2017-02-07;12000
214508;2017-02-07;12000
214509;2017-02-08;6000
214510;2017-02-09;3000
214511;2017-02-09;4000
214512;2017-02-09;5000
214513;2017-02-09;9000
214514;2017-02-10;7000
214515;2017-02-10;8000
214516;2017-02-10;11000
