SALESORDERID,SALESORDERITEM,PRODUCTID,CURRENCY,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,QUANTITY,QUANTITYUNIT,DELIVERYDATE
500000208,60,HB-1175,USD,899,786.625,112.375,1,EA,20190118
500000209,10,RO-1003,USD,721,630.875,90.125,7,EA,20190103
500000209,20,EB-1136,USD,5000,4375.0,625.0,3,EA,20190103
500000209,30,DB-1083,USD,1199,1049.125,149.875,6,EA,20190103
500000209,40,EB-1136,USD,5000,4375.0,625.0,6,EA,20190103
500000209,50,BX-1011,USD,249,217.875,31.125,5,EA,20190103
500000209,60,HB-1172,USD,799,699.125,99.875,6,EA,20190103
500000209,70,RO-1001,USD,525,459.375,65.625,9,EA,20190103
500000209,80,RC-1051,USD,2499,2186.625,312.375,10,EA,20190103
500000210,10,EB-1135,USD,3000,2625.0,375.0,3,EA,20190109
500000210,20,BX-1015,USD,299,261.625,37.375,2,EA,20190109
500000210,30,EB-1137,USD,7900,6912.5,987.5,4,EA,20190109
500000210,40,CB-1163,USD,288,252.0,36.0,8,EA,20190109
500000210,50,BX-1016,USD,319,279.125,39.875,7,EA,20190109
500000210,60,CB-1163,USD,288,252.0,36.0,7,EA,20190109
500000210,70,RC-1055,USD,1999,1749.125,249.875,8,EA,20190109
500000211,10,RO-1001,USD,525,459.375,65.625,9,EA,20190102
500000211,20,BX-1011,USD,249,217.875,31.125,10,EA,20190102
500000211,30,BX-1016,USD,319,279.125,39.875,9,EA,20190102
500000211,40,HB-1172,USD,799,699.125,99.875,7,EA,20190102
500000211,50,EB-1132,USD,1900,1662.5,237.5,8,EA,20190102
500000211,60,MB-1032,USD,1299,1136.625,162.375,3,EA,20190102
500000211,70,CB-1162,USD,400,350.0,50.0,5,EA,20190102
500000211,80,RO-1002,USD,689,602.875,86.125,7,EA,20190102
500000212,10,HB-1176,USD,1199,1049.125,149.875,4,EA,20190113
500000212,20,EB-1132,USD,1900,1662.5,237.5,7,EA,20190113
500000212,30,RC-1052,USD,3999,3499.125,499.875,4,EA,20190113
500000212,40,EB-1132,USD,1900,1662.5,237.5,1,EA,20190113
500000212,50,RC-1054,USD,5499,4811.625,687.375,3,EA,20190113
500000213,10,CC-1023,USD,1361,1190.875,170.125,2,EA,20190205
500000213,20,RC-1057,USD,4999,4374.125,624.875,8,EA,20190205
500000213,30,HB-1174,USD,379,331.625,47.375,8,EA,20190205
500000213,40,CB-1163,USD,288,252.0,36.0,3,EA,20190205
500000213,50,MB-1034,USD,2499,2186.625,312.375,9,EA,20190205
500000214,10,EB-1134,USD,4800,4200.0,600.0,4,EA,20190203
500000214,20,MB-1031,USD,649,567.875,81.125,2,EA,20190203
500000214,30,EB-1134,USD,4800,4200.0,600.0,6,EA,20190203
500000214,40,CC-1021,USD,1144,1001.0,143.0,9,EA,20190203
500000214,50,DB-1083,USD,1199,1049.125,149.875,2,EA,20190203
500000214,60,CC-1022,USD,1200,1050.0,150.0,9,EA,20190203
500000214,70,DB-1081,USD,1499,1311.625,187.375,4,EA,20190203
500000215,10,MB-1033,USD,3999,3499.125,499.875,4,EA,20190123
500000215,20,RO-1002,USD,689,602.875,86.125,6,EA,20190123
500000215,30,CB-1163,USD,288,252.0,36.0,2,EA,20190123
500000215,40,BX-1013,USD,449,392.875,56.125,8,EA,20190123
500000215,50,HB-1174,USD,379,331.625,47.375,2,EA,20190123
500000215,60,MB-1032,USD,1299,1136.625,162.375,7,EA,20190123
500000215,70,EB-1136,USD,5000,4375.0,625.0,5,EA,20190123
500000215,80,HB-1171,USD,699,611.625,87.375,2,EA,20190123
500000215,90,EB-1134,USD,4800,4200.0,600.0,4,EA,20190123
500000215,100,MB-1034,USD,2499,2186.625,312.375,4,EA,20190123
500000216,10,EB-1137,USD,7900,6912.5,987.5,5,EA,20190115
500000216,20,MB-1033,USD,3999,3499.125,499.875,3,EA,20190115
500000216,30,DB-1082,USD,1250,1093.75,156.25,10,EA,20190115
500000216,40,BX-1016,USD,319,279.125,39.875,3,EA,20190115
500000216,50,RO-1002,USD,689,602.875,86.125,5,EA,20190115
500000216,60,HB-1171,USD,699,611.625,87.375,7,EA,20190115
500000216,70,BX-1013,USD,449,392.875,56.125,5,EA,20190115
500000216,80,RC-1056,USD,2499,2186.625,312.375,3,EA,20190115
500000216,90,BX-1013,USD,449,392.875,56.125,1,EA,20190115
500000217,10,MB-1031,USD,649,567.875,81.125,5,EA,20190125
500000217,20,HB-1175,USD,899,786.625,112.375,6,EA,20190125
500000217,30,EB-1135,USD,3000,2625.0,375.0,7,EA,20190125
500000217,40,EB-1136,USD,5000,4375.0,625.0,10,EA,20190125
500000218,10,MB-1031,USD,649,567.875,81.125,2,EA,20190120
500000218,20,RC-1057,USD,4999,4374.125,624.875,7,EA,20190120
500000218,30,EB-1134,USD,4800,4200.0,600.0,2,EA,20190120
500000218,40,RC-1051,USD,2499,2186.625,312.375,5,EA,20190120
500000218,50,MB-1031,USD,649,567.875,81.125,8,EA,20190120
500000218,60,CC-1023,USD,1361,1190.875,170.125,4,EA,20190120
500000218,70,DB-1083,USD,1199,1049.125,149.875,7,EA,20190120
500000219,10,BX-1015,USD,299,261.625,37.375,10,EA,20190119
500000219,20,DB-1081,USD,1499,1311.625,187.375,4,EA,20190119
500000220,10,BX-1011,USD,249,217.875,31.125,9,EA,20190128
500000221,10,DB-1083,USD,1199,1049.125,149.875,4,EA,20190122
500000221,20,EB-1133,USD,2250,1968.75,281.25,5,EA,20190122
500000221,30,RC-1057,USD,4999,4374.125,624.875,6,EA,20190122
500000221,40,RO-1003,USD,721,630.875,90.125,7,EA,20190122
500000221,50,CC-1023,USD,1361,1190.875,170.125,3,EA,20190122
500000221,60,BX-1012,USD,399,349.125,49.875,8,EA,20190122
500000221,70,MB-1031,USD,649,567.875,81.125,3,EA,20190122
500000221,80,CC-1021,USD,1144,1001.0,143.0,10,EA,20190122
500000221,90,HB-1173,USD,649,567.875,81.125,2,EA,20190122
500000221,100,CC-1023,USD,1361,1190.875,170.125,3,EA,20190122
500000222,10,EB-1136,USD,5000,4375.0,625.0,10,EA,20190117
500000222,20,RO-1003,USD,721,630.875,90.125,9,EA,20190117
500000222,30,BX-1013,USD,449,392.875,56.125,3,EA,20190117
500000222,40,MB-1031,USD,649,567.875,81.125,3,EA,20190117
500000222,50,BX-1012,USD,399,349.125,49.875,7,EA,20190117
500000222,60,RC-1051,USD,2499,2186.625,312.375,3,EA,20190117
500000222,70,RC-1052,USD,3999,3499.125,499.875,10,EA,20190117
500000222,80,EB-1136,USD,5000,4375.0,625.0,4,EA,20190117
500000222,90,CC-1023,USD,1361,1190.875,170.125,1,EA,20190117
500000222,100,EB-1136,USD,5000,4375.0,625.0,5,EA,20190117
500000223,10,RO-1003,USD,721,630.875,90.125,8,EA,20190119
500000223,20,RC-1054,USD,5499,4811.625,687.375,1,EA,20190119
500000223,30,HB-1173,USD,649,567.875,81.125,5,EA,20190119
500000223,40,RC-1054,USD,5499,4811.625,687.375,3,EA,20190119
500000223,50,RO-1002,USD,689,602.875,86.125,3,EA,20190119
500000224,10,BX-1011,USD,249,217.875,31.125,5,EA,20190122
500000224,20,HB-1171,USD,699,611.625,87.375,5,EA,20190122
500000224,30,RC-1052,USD,3999,3499.125,499.875,3,EA,20190122
500000224,40,BX-1014,USD,799,699.125,99.875,3,EA,20190122
500000224,50,RO-1003,USD,721,630.875,90.125,9,EA,20190122
500000225,10,RO-1002,USD,689,602.875,86.125,1,EA,20190127
500000225,20,RC-1055,USD,1999,1749.125,249.875,8,EA,20190127
500000225,30,CB-1163,USD,288,252.0,36.0,7,EA,20190127
500000225,40,RC-1055,USD,1999,1749.125,249.875,3,EA,20190127
500000225,50,RO-1003,USD,721,630.875,90.125,4,EA,20190127
500000225,60,BX-1016,USD,319,279.125,39.875,7,EA,20190127
500000225,70,CC-1021,USD,1144,1001.0,143.0,5,EA,20190127
500000225,80,BX-1014,USD,799,699.125,99.875,10,EA,20190127
500000225,90,EB-1134,USD,4800,4200.0,600.0,7,EA,20190127
500000225,100,MB-1033,USD,3999,3499.125,499.875,9,EA,20190127
500000226,10,EB-1132,USD,1900,1662.5,237.5,3,EA,20190219
500000226,20,HB-1173,USD,649,567.875,81.125,6,EA,20190219
500000226,30,BX-1013,USD,449,392.875,56.125,1,EA,20190219
500000227,10,CC-1022,USD,1200,1050.0,150.0,8,EA,20190125
500000228,10,HB-1174,USD,379,331.625,47.375,4,EA,20190212
500000228,20,RC-1055,USD,1999,1749.125,249.875,8,EA,20190212
500000228,30,RC-1052,USD,3999,3499.125,499.875,6,EA,20190212
500000228,40,DB-1083,USD,1199,1049.125,149.875,9,EA,20190212
500000228,50,EB-1132,USD,1900,1662.5,237.5,5,EA,20190212
500000229,10,BX-1015,USD,299,261.625,37.375,2,EA,20190209
500000229,20,HB-1174,USD,379,331.625,47.375,2,EA,20190209
500000230,10,CC-1021,USD,1144,1001.0,143.0,5,EA,20190128
500000230,20,BX-1011,USD,249,217.875,31.125,8,EA,20190128
500000230,30,RC-1052,USD,3999,3499.125,499.875,6,EA,20190128
500000230,40,HB-1175,USD,899,786.625,112.375,8,EA,20190128
500000230,50,EB-1136,USD,5000,4375.0,625.0,4,EA,20190128
500000230,60,CC-1022,USD,1200,1050.0,150.0,6,EA,20190128
500000231,10,HB-1174,USD,379,331.625,47.375,1,EA,20190213
500000231,20,HB-1171,USD,699,611.625,87.375,10,EA,20190213
500000231,30,MB-1032,USD,1299,1136.625,162.375,4,EA,20190213
500000231,40,BX-1012,USD,399,349.125,49.875,1,EA,20190213
500000231,50,HB-1176,USD,1199,1049.125,149.875,10,EA,20190213
500000231,60,HB-1171,USD,699,611.625,87.375,2,EA,20190213
500000231,70,RC-1055,USD,1999,1749.125,249.875,3,EA,20190213
500000231,80,CC-1023,USD,1361,1190.875,170.125,10,EA,20190213
500000231,90,HB-1172,USD,799,699.125,99.875,10,EA,20190213
500000232,10,HB-1173,USD,649,567.875,81.125,8,EA,20190202
500000232,20,MB-1032,USD,1299,1136.625,162.375,1,EA,20190202
500000232,30,BX-1013,USD,449,392.875,56.125,6,EA,20190202
500000232,40,EB-1135,USD,3000,2625.0,375.0,2,EA,20190202
500000232,50,RO-1002,USD,689,602.875,86.125,8,EA,20190202
500000232,60,CB-1163,USD,288,252.0,36.0,1,EA,20190202
500000232,70,HB-1174,USD,379,331.625,47.375,10,EA,20190202
500000232,80,HB-1171,USD,699,611.625,87.375,2,EA,20190202
500000232,90,CC-1023,USD,1361,1190.875,170.125,5,EA,20190202
500000232,100,MB-1032,USD,1299,1136.625,162.375,8,EA,20190202
500000233,10,CB-1161,USD,399,349.125,49.875,7,EA,20190218
500000233,20,RO-1002,USD,689,602.875,86.125,5,EA,20190218
500000233,30,HB-1175,USD,899,786.625,112.375,2,EA,20190218
500000233,40,EB-1134,USD,4800,4200.0,600.0,1,EA,20190218
500000234,10,EB-1136,USD,5000,4375.0,625.0,5,EA,20190213
500000234,20,CB-1161,USD,399,349.125,49.875,2,EA,20190213
500000234,30,CB-1163,USD,288,252.0,36.0,3,EA,20190213
500000234,40,CC-1023,USD,1361,1190.875,170.125,1,EA,20190213
500000234,50,HB-1174,USD,379,331.625,47.375,6,EA,20190213
500000234,60,MB-1031,USD,649,567.875,81.125,4,EA,20190213
500000234,70,RC-1054,USD,5499,4811.625,687.375,2,EA,20190213
500000234,80,RC-1052,USD,3999,3499.125,499.875,2,EA,20190213
500000235,10,CC-1021,USD,1144,1001.0,143.0,5,EA,20190218
500000235,20,BX-1015,USD,299,261.625,37.375,5,EA,20190218
500000235,30,BX-1013,USD,449,392.875,56.125,5,EA,20190218
500000235,40,BX-1011,USD,249,217.875,31.125,4,EA,20190218
500000235,50,EB-1137,USD,7900,6912.5,987.5,6,EA,20190218
500000235,60,MB-1031,USD,649,567.875,81.125,4,EA,20190218
500000235,70,EB-1131,USD,1500,1312.5,187.5,8,EA,20190218
500000235,80,DB-1082,USD,1250,1093.75,156.25,2,EA,20190218
500000236,10,DB-1081,USD,1499,1311.625,187.375,4,EA,20190304
500000236,20,DB-1081,USD,1499,1311.625,187.375,6,EA,20190304
500000236,30,CC-1022,USD,1200,1050.0,150.0,1,EA,20190304
500000236,40,EB-1135,USD,3000,2625.0,375.0,1,EA,20190304
500000236,50,RC-1053,USD,4599,4024.125,574.875,5,EA,20190304
500000236,60,RO-1003,USD,721,630.875,90.125,9,EA,20190304
500000236,70,RO-1001,USD,525,459.375,65.625,9,EA,20190304
500000236,80,EB-1136,USD,5000,4375.0,625.0,4,EA,20190304
500000236,90,BX-1013,USD,449,392.875,56.125,7,EA,20190304
500000237,10,BX-1012,USD,399,349.125,49.875,3,EA,20190211
500000237,20,RC-1055,USD,1999,1749.125,249.875,5,EA,20190211
500000237,30,RC-1057,USD,4999,4374.125,624.875,3,EA,20190211
500000237,40,HB-1173,USD,649,567.875,81.125,8,EA,20190211
500000237,50,EB-1132,USD,1900,1662.5,237.5,2,EA,20190211
500000238,10,DB-1082,USD,1250,1093.75,156.25,7,EA,20190307
500000238,20,BX-1012,USD,399,349.125,49.875,9,EA,20190307
500000238,30,MB-1033,USD,3999,3499.125,499.875,5,EA,20190307
500000238,40,HB-1174,USD,379,331.625,47.375,5,EA,20190307
500000238,50,CB-1163,USD,288,252.0,36.0,10,EA,20190307
500000238,60,RO-1003,USD,721,630.875,90.125,1,EA,20190307
500000238,70,RO-1002,USD,689,602.875,86.125,4,EA,20190307
500000238,80,RC-1054,USD,5499,4811.625,687.375,1,EA,20190307
500000238,90,BX-1013,USD,449,392.875,56.125,7,EA,20190307
500000239,10,BX-1013,USD,449,392.875,56.125,8,EA,20190310
500000239,20,DB-1081,USD,1499,1311.625,187.375,10,EA,20190310
500000239,30,HB-1171,USD,699,611.625,87.375,10,EA,20190310
500000239,40,EB-1136,USD,5000,4375.0,625.0,2,EA,20190310
500000239,50,BX-1016,USD,319,279.125,39.875,9,EA,20190310
500000239,60,CB-1162,USD,400,350.0,50.0,10,EA,20190310
500000239,70,RC-1057,USD,4999,4374.125,624.875,6,EA,20190310
500000239,80,RC-1057,USD,4999,4374.125,624.875,5,EA,20190310
500000239,90,DB-1082,USD,1250,1093.75,156.25,1,EA,20190310
500000239,100,RC-1057,USD,4999,4374.125,624.875,7,EA,20190310
500000240,10,DB-1082,USD,1250,1093.75,156.25,9,EA,20190213
500000240,20,DB-1082,USD,1250,1093.75,156.25,5,EA,20190213
500000240,30,EB-1134,USD,4800,4200.0,600.0,7,EA,20190213
500000240,40,BX-1015,USD,299,261.625,37.375,3,EA,20190213
500000241,10,MB-1031,USD,649,567.875,81.125,10,EA,20190302
500000241,20,MB-1033,USD,3999,3499.125,499.875,10,EA,20190302
500000241,30,HB-1174,USD,379,331.625,47.375,1,EA,20190302
500000241,40,RO-1002,USD,689,602.875,86.125,9,EA,20190302
500000241,50,RC-1051,USD,2499,2186.625,312.375,5,EA,20190302
500000241,60,EB-1131,USD,1500,1312.5,187.5,7,EA,20190302
500000241,70,RC-1052,USD,3999,3499.125,499.875,9,EA,20190302
500000241,80,DB-1083,USD,1199,1049.125,149.875,4,EA,20190302
500000242,10,RC-1055,USD,1999,1749.125,249.875,1,EA,20190218
500000242,20,EB-1133,USD,2250,1968.75,281.25,3,EA,20190218
500000242,30,EB-1134,USD,4800,4200.0,600.0,3,EA,20190218
500000242,40,EB-1137,USD,7900,6912.5,987.5,8,EA,20190218
500000242,50,BX-1011,USD,249,217.875,31.125,5,EA,20190218
500000242,60,RC-1054,USD,5499,4811.625,687.375,10,EA,20190218
500000242,70,RC-1054,USD,5499,4811.625,687.375,9,EA,20190218
500000243,10,RO-1001,USD,525,459.375,65.625,9,EA,20190228
500000243,20,RC-1054,USD,5499,4811.625,687.375,9,EA,20190228
500000243,30,BX-1012,USD,399,349.125,49.875,6,EA,20190228
500000243,40,HB-1171,USD,699,611.625,87.375,5,EA,20190228
500000243,50,HB-1174,USD,379,331.625,47.375,9,EA,20190228
500000243,60,BX-1014,USD,799,699.125,99.875,7,EA,20190228
500000244,10,EB-1137,USD,7900,6912.5,987.5,9,EA,20190309
500000244,20,RC-1053,USD,4599,4024.125,574.875,6,EA,20190309
500000244,30,BX-1013,USD,449,392.875,56.125,10,EA,20190309
500000244,40,EB-1137,USD,7900,6912.5,987.5,5,EA,20190309
500000244,50,CC-1022,USD,1200,1050.0,150.0,3,EA,20190309
500000244,60,BX-1016,USD,319,279.125,39.875,1,EA,20190309
500000244,70,DB-1083,USD,1199,1049.125,149.875,2,EA,20190309
500000244,80,HB-1175,USD,899,786.625,112.375,3,EA,20190309
500000244,90,CC-1023,USD,1361,1190.875,170.125,10,EA,20190309
500000244,100,BX-1013,USD,449,392.875,56.125,1,EA,20190309
500000245,10,CC-1022,USD,1200,1050.0,150.0,5,EA,20190311
500000245,20,RC-1054,USD,5499,4811.625,687.375,2,EA,20190311
500000246,10,CC-1023,USD,1361,1190.875,170.125,10,EA,20190302
500000246,20,CC-1022,USD,1200,1050.0,150.0,1,EA,20190302
500000247,10,MB-1033,USD,3999,3499.125,499.875,9,EA,20190313
500000247,20,EB-1131,USD,1500,1312.5,187.5,5,EA,20190313
500000248,10,RO-1002,USD,689,602.875,86.125,2,EA,20190305
500000248,20,EB-1135,USD,3000,2625.0,375.0,7,EA,20190305
500000249,10,CC-1021,USD,1144,1001.0,143.0,4,EA,20190320
500000249,20,HB-1172,USD,799,699.125,99.875,10,EA,20190320
500000249,30,RO-1002,USD,689,602.875,86.125,1,EA,20190320
500000249,40,BX-1013,USD,449,392.875,56.125,10,EA,20190320
500000249,50,HB-1173,USD,649,567.875,81.125,4,EA,20190320
500000249,60,HB-1171,USD,699,611.625,87.375,8,EA,20190320
500000249,70,EB-1137,USD,7900,6912.5,987.5,7,EA,20190320
500000249,80,RC-1056,USD,2499,2186.625,312.375,7,EA,20190320
500000249,90,BX-1015,USD,299,261.625,37.375,10,EA,20190320
500000249,100,HB-1173,USD,649,567.875,81.125,1,EA,20190320
500000250,10,RC-1053,USD,4599,4024.125,574.875,7,EA,20190327
500000250,20,EB-1136,USD,5000,4375.0,625.0,8,EA,20190327
500000250,30,RC-1052,USD,3999,3499.125,499.875,1,EA,20190327
500000250,40,EB-1136,USD,5000,4375.0,625.0,1,EA,20190327
500000250,50,CB-1161,USD,399,349.125,49.875,7,EA,20190327
500000250,60,EB-1131,USD,1500,1312.5,187.5,8,EA,20190327
500000251,10,MB-1034,USD,2499,2186.625,312.375,6,EA,20190311
500000251,20,EB-1134,USD,4800,4200.0,600.0,3,EA,20190311
500000252,10,HB-1172,USD,799,699.125,99.875,6,EA,20190316
500000252,20,HB-1175,USD,899,786.625,112.375,2,EA,20190316
500000252,30,BX-1013,USD,449,392.875,56.125,5,EA,20190316
500000252,40,CB-1162,USD,400,350.0,50.0,9,EA,20190316
500000252,50,CC-1023,USD,1361,1190.875,170.125,6,EA,20190316
500000252,60,CC-1021,USD,1144,1001.0,143.0,7,EA,20190316
500000252,70,RC-1053,USD,4599,4024.125,574.875,4,EA,20190316
500000252,80,BX-1012,USD,399,349.125,49.875,3,EA,20190316
500000252,90,CC-1023,USD,1361,1190.875,170.125,5,EA,20190316
500000252,100,EB-1131,USD,1500,1312.5,187.5,8,EA,20190316
500000253,10,CB-1162,USD,400,350.0,50.0,5,EA,20190305
500000253,20,CC-1022,USD,1200,1050.0,150.0,10,EA,20190305
500000253,30,BX-1011,USD,249,217.875,31.125,4,EA,20190305
500000253,40,CB-1162,USD,400,350.0,50.0,9,EA,20190305
500000253,50,CB-1161,USD,399,349.125,49.875,8,EA,20190305
500000253,60,HB-1174,USD,379,331.625,47.375,5,EA,20190305
500000254,10,BX-1012,USD,399,349.125,49.875,4,EA,20190311
500000255,10,RC-1051,USD,2499,2186.625,312.375,1,EA,20190312
500000255,20,MB-1033,USD,3999,3499.125,499.875,5,EA,20190312
500000255,30,RC-1052,USD,3999,3499.125,499.875,1,EA,20190312
500000255,40,EB-1136,USD,5000,4375.0,625.0,8,EA,20190312
500000255,50,CC-1023,USD,1361,1190.875,170.125,2,EA,20190312
500000255,60,DB-1083,USD,1199,1049.125,149.875,7,EA,20190312
500000256,10,RC-1053,USD,4599,4024.125,574.875,9,EA,20190402
500000256,20,EB-1136,USD,5000,4375.0,625.0,5,EA,20190402
500000256,30,EB-1134,USD,4800,4200.0,600.0,5,EA,20190402
500000256,40,MB-1032,USD,1299,1136.625,162.375,10,EA,20190402
500000256,50,MB-1034,USD,2499,2186.625,312.375,3,EA,20190402
500000256,60,MB-1033,USD,3999,3499.125,499.875,9,EA,20190402
500000256,70,MB-1032,USD,1299,1136.625,162.375,8,EA,20190402
500000257,10,RO-1001,USD,525,459.375,65.625,3,EA,20190315
500000257,20,BX-1014,USD,799,699.125,99.875,8,EA,20190315
500000257,30,BX-1015,USD,299,261.625,37.375,1,EA,20190315
500000258,10,CB-1162,USD,400,350.0,50.0,10,EA,20190310
500000258,20,BX-1014,USD,799,699.125,99.875,4,EA,20190310
500000258,30,CC-1023,USD,1361,1190.875,170.125,5,EA,20190310
500000258,40,HB-1176,USD,1199,1049.125,149.875,2,EA,20190310
500000259,10,HB-1171,USD,699,611.625,87.375,3,EA,20190401
500000259,20,RC-1051,USD,2499,2186.625,312.375,1,EA,20190401
500000259,30,DB-1083,USD,1199,1049.125,149.875,8,EA,20190401
500000259,40,RC-1054,USD,5499,4811.625,687.375,4,EA,20190401
500000259,50,BX-1013,USD,449,392.875,56.125,4,EA,20190401
500000259,60,DB-1081,USD,1499,1311.625,187.375,7,EA,20190401
500000259,70,RC-1054,USD,5499,4811.625,687.375,1,EA,20190401
500000259,80,MB-1033,USD,3999,3499.125,499.875,4,EA,20190401
500000259,90,RO-1003,USD,721,630.875,90.125,5,EA,20190401
500000260,10,MB-1034,USD,2499,2186.625,312.375,6,EA,20190407
500000260,20,BX-1014,USD,799,699.125,99.875,8,EA,20190407
500000260,30,CB-1163,USD,288,252.0,36.0,3,EA,20190407
500000260,40,RC-1052,USD,3999,3499.125,499.875,10,EA,20190407
500000260,50,RC-1056,USD,2499,2186.625,312.375,2,EA,20190407
500000260,60,RC-1056,USD,2499,2186.625,312.375,2,EA,20190407
500000260,70,MB-1033,USD,3999,3499.125,499.875,4,EA,20190407
500000260,80,BX-1011,USD,249,217.875,31.125,8,EA,20190407
500000260,90,EB-1134,USD,4800,4200.0,600.0,1,EA,20190407
500000260,100,EB-1135,USD,3000,2625.0,375.0,2,EA,20190407
500000261,10,RC-1052,USD,3999,3499.125,499.875,4,EA,20190408
500000261,20,HB-1175,USD,899,786.625,112.375,10,EA,20190408
500000261,30,HB-1172,USD,799,699.125,99.875,2,EA,20190408
500000261,40,RC-1057,USD,4999,4374.125,624.875,2,EA,20190408
500000261,50,EB-1135,USD,3000,2625.0,375.0,2,EA,20190408
500000261,60,HB-1176,USD,1199,1049.125,149.875,5,EA,20190408
500000261,70,EB-1132,USD,1900,1662.5,237.5,2,EA,20190408
500000261,80,RC-1053,USD,4599,4024.125,574.875,1,EA,20190408
500000261,90,RC-1054,USD,5499,4811.625,687.375,4,EA,20190408
500000261,100,HB-1173,USD,649,567.875,81.125,5,EA,20190408
500000262,10,MB-1034,USD,2499,2186.625,312.375,8,EA,20190416
500000262,20,RC-1057,USD,4999,4374.125,624.875,4,EA,20190416
500000262,30,EB-1134,USD,4800,4200.0,600.0,9,EA,20190416
500000262,40,DB-1083,USD,1199,1049.125,149.875,7,EA,20190416
500000262,50,BX-1012,USD,399,349.125,49.875,10,EA,20190416
500000262,60,CC-1023,USD,1361,1190.875,170.125,3,EA,20190416
500000262,70,MB-1033,USD,3999,3499.125,499.875,2,EA,20190416
500000263,10,RC-1054,USD,5499,4811.625,687.375,8,EA,20190320
500000264,10,BX-1015,USD,299,261.625,37.375,4,EA,20190319
500000264,20,BX-1013,USD,449,392.875,56.125,7,EA,20190319
500000264,30,CB-1163,USD,288,252.0,36.0,5,EA,20190319
500000264,40,CC-1022,USD,1200,1050.0,150.0,7,EA,20190319
500000264,50,EB-1135,USD,3000,2625.0,375.0,10,EA,20190319
500000264,60,RC-1052,USD,3999,3499.125,499.875,1,EA,20190319
500000264,70,EB-1132,USD,1900,1662.5,237.5,8,EA,20190319
500000264,80,CB-1162,USD,400,350.0,50.0,3,EA,20190319
500000265,10,CB-1163,USD,288,252.0,36.0,5,EA,20190415
500000265,20,MB-1033,USD,3999,3499.125,499.875,9,EA,20190415
500000265,30,CB-1163,USD,288,252.0,36.0,1,EA,20190415
500000265,40,RO-1001,USD,525,459.375,65.625,7,EA,20190415
500000265,50,EB-1137,USD,7900,6912.5,987.5,2,EA,20190415
500000265,60,DB-1081,USD,1499,1311.625,187.375,5,EA,20190415
500000265,70,HB-1173,USD,649,567.875,81.125,3,EA,20190415
500000265,80,EB-1136,USD,5000,4375.0,625.0,10,EA,20190415
500000265,90,EB-1134,USD,4800,4200.0,600.0,2,EA,20190415
500000265,100,HB-1173,USD,649,567.875,81.125,1,EA,20190415
500000266,10,RC-1054,USD,5499,4811.625,687.375,2,EA,20190401
500000267,10,RC-1053,USD,4599,4024.125,574.875,10,EA,20190414
500000267,20,HB-1176,USD,1199,1049.125,149.875,5,EA,20190414
500000267,30,MB-1034,USD,2499,2186.625,312.375,8,EA,20190414
500000268,10,RC-1052,USD,3999,3499.125,499.875,6,EA,20190320
500000268,20,RO-1002,USD,689,602.875,86.125,7,EA,20190320
500000268,30,CB-1163,USD,288,252.0,36.0,10,EA,20190320
500000268,40,DB-1082,USD,1250,1093.75,156.25,7,EA,20190320
500000268,50,DB-1081,USD,1499,1311.625,187.375,10,EA,20190320
500000268,60,EB-1135,USD,3000,2625.0,375.0,3,EA,20190320
500000268,70,MB-1031,USD,649,567.875,81.125,7,EA,20190320
500000268,80,HB-1175,USD,899,786.625,112.375,3,EA,20190320
500000269,10,CC-1022,USD,1200,1050.0,150.0,6,EA,20190406
500000269,20,CC-1021,USD,1144,1001.0,143.0,1,EA,20190406
500000269,30,RC-1052,USD,3999,3499.125,499.875,2,EA,20190406
500000269,40,RC-1056,USD,2499,2186.625,312.375,1,EA,20190406
500000269,50,EB-1136,USD,5000,4375.0,625.0,3,EA,20190406
500000269,60,RC-1055,USD,1999,1749.125,249.875,9,EA,20190406
500000270,10,CC-1023,USD,1361,1190.875,170.125,7,EA,20190423
500000270,20,RC-1055,USD,1999,1749.125,249.875,4,EA,20190423
500000270,30,EB-1137,USD,7900,6912.5,987.5,10,EA,20190423
500000270,40,MB-1032,USD,1299,1136.625,162.375,7,EA,20190423
500000270,50,EB-1133,USD,2250,1968.75,281.25,5,EA,20190423
500000270,60,DB-1081,USD,1499,1311.625,187.375,10,EA,20190423
500000270,70,CB-1162,USD,400,350.0,50.0,10,EA,20190423
500000271,10,BX-1012,USD,399,349.125,49.875,9,EA,20190424
500000271,20,CB-1161,USD,399,349.125,49.875,7,EA,20190424
500000272,10,EB-1137,USD,7900,6912.5,987.5,1,EA,20190402
500000272,20,RO-1002,USD,689,602.875,86.125,10,EA,20190402
500000272,30,BX-1013,USD,449,392.875,56.125,9,EA,20190402
500000272,40,MB-1033,USD,3999,3499.125,499.875,9,EA,20190402
500000272,50,DB-1083,USD,1199,1049.125,149.875,10,EA,20190402
500000272,60,RC-1054,USD,5499,4811.625,687.375,9,EA,20190402
500000272,70,HB-1173,USD,649,567.875,81.125,7,EA,20190402
500000272,80,CB-1163,USD,288,252.0,36.0,5,EA,20190402
500000272,90,CC-1023,USD,1361,1190.875,170.125,7,EA,20190402
500000272,100,CB-1161,USD,399,349.125,49.875,3,EA,20190402
500000273,10,EB-1136,USD,5000,4375.0,625.0,8,EA,20190413
500000273,20,RC-1056,USD,2499,2186.625,312.375,8,EA,20190413
